# run_id,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,cost
1.000000,1.879667,-0.167099,-1.018015,-1.293205,3.098944,2.898287,-2.104399,2.308123,0.374245,2.474632,0.000298,1.623368,-2.428750,0.699460,-10.260000
1.000000,1.879825,-0.167280,-1.018172,-1.292434,3.099432,2.897587,-2.105165,2.308747,0.372870,2.474088,0.000085,1.623017,-2.428930,0.699490,-10.510000
1.000000,1.879715,-0.167390,-1.018260,-1.294606,3.099222,2.897000,-2.104935,2.309095,0.373063,2.473358,0.000184,1.622918,-2.428627,0.699636,-10.480000
1.000000,1.879773,-0.166952,-1.017916,-1.292960,3.098827,2.896942,-2.104783,2.308506,0.372826,2.474201,0.000757,1.623041,-2.428925,0.699507,-10.540000
1.000000,1.879518,-0.167922,-1.017460,-1.292796,3.098412,2.896733,-2.104912,2.308670,0.373402,2.474024,-0.000592,1.623361,-2.429275,0.700600,-10.680000
1.000000,1.879761,-0.167286,-1.018077,-1.292968,3.098735,2.897432,-2.105077,2.308858,0.373038,2.473973,0.000283,1.623225,-2.428911,0.699488,-10.560000
2.000000,2.483353,2.191390,-2.353209,-1.708761,1.229274,-1.177475,-0.281461,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.110000
2.000000,1.483353,3.191390,-2.353209,-1.708761,1.229274,-1.177475,-0.281461,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.290000
2.000000,1.483353,3.191390,-1.353209,-1.708761,1.229274,-1.177475,-0.281461,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.680000
2.000000,1.483353,3.191390,-1.353209,-0.708761,1.229274,-1.177475,-0.281461,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.670000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,-0.281461,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.940000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-0.177475,-0.281461,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.490000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-11.100000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,0.058107,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.650000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-0.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.960000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,2.318772,0.827409,-0.175965,-1.223246,-1.631360,-10.850000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,1.318772,1.827409,-0.175965,-1.223246,-1.631360,-10.880000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,1.318772,0.827409,0.824035,-1.223246,-1.631360,-10.440000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-0.223246,-1.631360,-10.880000
2.000000,1.483353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-0.631360,-10.600000
2.000000,1.413452,3.439220,-1.194344,-1.727824,2.445331,-1.310922,0.947305,-1.329525,-1.430342,1.077296,0.643125,-0.697044,-1.477430,-2.088893,-11.100000
2.000000,0.983353,3.191390,-1.353209,-1.708761,2.229274,-1.177475,0.718539,-0.941893,-1.373151,1.318772,0.827409,-0.175965,-1.223246,-1.631360,-11.110000
2.000000,1.764558,3.429803,-1.200380,-1.727100,2.437121,-1.305851,0.938612,-1.314795,-1.428169,1.086472,0.650127,-0.677243,-1.467772,-2.071507,-11.360000
2.000000,1.846512,3.499286,-1.155840,-1.732445,2.497696,-1.343265,1.002751,-1.423474,-1.444204,1.018770,0.598460,-0.245496,-1.539036,-2.199784,-11.140000
2.000000,1.764558,3.294886,-0.989911,-1.727100,2.437121,-1.305851,0.938612,-1.314795,-1.428169,1.086472,0.650127,-0.677243,-1.467772,-2.071507,-11.130000
2.000000,1.813598,3.034749,-1.468816,-1.730298,2.473368,-1.328239,0.976992,-1.379827,-1.437764,1.045961,0.619211,-0.716525,-1.510415,-2.148266,-11.280000
2.000000,1.764558,3.429803,-1.200380,-1.976133,2.415148,-1.305851,0.938612,-1.314795,-1.428169,1.086472,0.650127,-0.677243,-1.467772,-2.071507,-11.260000
2.000000,1.800222,3.461528,-1.191095,-1.939432,1.928639,-1.322132,0.966523,-1.362089,-1.435147,1.057010,0.627643,-0.705811,-1.498784,-2.127329,-11.200000
2.000000,1.800222,3.461528,-1.191095,-1.939432,1.928639,-1.082132,0.966523,-1.362089,-1.435147,1.057010,0.627643,-0.705811,-1.498784,-2.197329,-11.040000
2.000000,1.890342,3.541694,-1.167632,-1.950968,1.881069,-1.400174,1.037052,-1.481596,-1.452779,0.982563,0.570828,-0.777998,-1.577149,-1.695212,-11.210000
2.000000,1.800222,3.461528,-1.191095,-1.939432,1.928639,-1.322132,0.966523,-1.225000,-1.435147,1.057010,0.627643,-0.705811,-1.707845,-2.127329,-11.030000
2.000000,1.890281,3.541640,-1.167647,-1.950961,1.881101,-1.546944,1.037005,-0.880692,-1.452767,0.982613,0.570867,-0.777949,-1.510163,-2.198896,-10.950000
2.000000,1.800222,3.461528,-1.191095,-1.939432,1.928639,-1.322132,1.148012,-1.225000,-1.435147,1.228946,0.627643,-0.705811,-1.707845,-2.127329,-11.060000
2.000000,1.855258,3.510485,-1.176766,-1.946477,1.899588,-1.459517,0.610677,-1.320222,-1.445915,1.335206,0.592947,-0.749895,-1.787455,-2.171065,-10.930000
2.000000,1.800222,3.461528,-1.191095,-1.939432,1.928639,-1.322132,0.966523,-1.225000,-1.673913,1.057010,0.701743,-0.705811,-1.707845,-2.127329,-11.220000
2.000000,1.824952,3.483526,-1.184656,-1.942598,1.915585,-1.383865,1.004051,-1.267787,-1.235803,0.973623,1.066828,-0.725620,-1.743617,-2.146981,-11.350000
2.000000,1.865473,3.521485,-1.152661,-1.944044,1.980908,-1.354417,1.021868,-1.318778,-1.448983,0.998591,0.583060,-0.831873,-1.769339,-2.238019,-11.090000
2.000000,1.326083,3.456678,-1.204798,-1.941096,1.879851,-1.388489,0.985855,-1.228999,-1.362439,0.976086,0.581081,-0.659055,-1.721133,-2.089399,-11.160000
2.000000,1.821556,3.289429,-1.301415,-1.936340,1.893599,-1.415923,0.983219,-1.294965,-1.439321,1.039387,0.614194,-0.706044,-1.662841,-2.177471,-11.130000
2.000000,1.905603,3.369496,-1.263846,-1.953913,2.004917,-1.069538,0.941401,-0.991651,-1.328179,1.004946,0.607641,-0.653005,-1.903287,-1.915957,-11.210000
2.000000,1.851223,3.520804,-1.155522,-1.940889,1.929675,-1.352600,0.987476,-1.256719,-1.422641,1.021045,0.603673,-0.482708,-1.724986,-2.152831,-11.180000
2.000000,1.800222,3.424109,-1.132721,-2.043036,1.919497,-1.322132,0.966523,-1.225000,-1.435147,1.057010,0.627643,-0.705811,-1.707845,-2.127329,-11.130000
2.000000,1.801158,3.356599,-1.016009,-1.796837,1.931107,-1.324669,0.961689,-1.215698,-1.428729,1.058047,0.629455,-0.714261,-1.700671,-2.112846,-10.900000
2.000000,1.791816,3.454050,-1.193283,-1.948082,2.043310,-1.346579,0.959945,-1.230009,-1.433502,1.063954,0.632943,-0.699077,-1.675897,-2.105922,-11.050000
2.000000,1.840221,3.515662,-1.191513,-1.942011,1.864104,-1.362994,0.987597,-1.304159,-1.430841,1.027294,0.606841,-0.752003,-1.658569,-1.928528,-11.110000
2.000000,1.802941,3.476030,-1.197442,-1.939647,1.916173,-1.328086,0.967713,-1.223542,-1.392561,1.050888,0.742281,-0.717206,-1.710278,-2.133956,-11.220000
2.000000,1.801832,3.479314,-1.182105,-1.939831,1.917760,-1.349103,0.967587,-1.200536,-1.436669,1.055887,0.622738,-0.711977,-1.666508,-2.144257,-11.070000
2.000000,1.811354,3.438656,-1.236352,-1.939833,1.934485,-1.250108,0.958626,-1.181991,-1.426370,1.054086,0.603665,-0.717947,-1.769048,-2.092085,-10.910000
2.000000,1.762006,3.459271,-1.191821,-1.939120,1.929704,-1.318942,1.000066,-1.219127,-1.435274,1.021604,0.627233,-0.703553,-1.706656,-2.124341,-11.000000
2.000000,1.724583,3.476834,-1.194893,-1.937473,1.914470,-1.328163,0.912704,-1.274879,-1.431156,1.108383,0.615278,-0.707826,-1.742735,-2.127822,-11.010000
2.000000,1.801535,3.458550,-1.191527,-1.938757,1.930421,-1.276397,0.967357,-1.255838,-1.434104,1.056130,0.631004,-0.702058,-1.680218,-2.134942,-11.080000
2.000000,1.805438,3.493349,-1.198186,-1.940695,1.903482,-1.375072,0.939643,-1.137416,-1.433165,1.077594,0.597875,-0.730298,-1.682329,-2.139157,-11.170000
2.000000,1.813902,3.471649,-1.190845,-1.940174,1.915498,-1.338617,0.971208,-1.243607,-1.434977,1.051019,0.623333,-0.715729,-1.707102,-2.075851,-11.010000
2.000000,1.801744,3.462756,-1.190368,-1.939475,1.928739,-1.323223,0.945179,-1.226253,-1.435341,1.034976,0.627016,-0.700665,-1.708349,-2.128432,-11.230000
2.000000,1.811699,3.467134,-1.189196,-1.938045,1.931187,-1.332619,0.993094,-1.222697,-1.433229,1.079692,0.626097,-0.664851,-1.732577,-2.137326,-11.130000
2.000000,1.800502,3.453808,-1.178695,-1.929676,1.928848,-1.322591,0.966361,-1.224733,-1.410466,1.056895,0.620095,-0.706735,-1.707404,-2.126699,-11.270000
2.000000,1.796565,3.438976,-1.166870,-1.916533,1.929662,-1.321144,0.967216,-1.215394,-1.473695,1.068070,0.643763,-0.721383,-1.715176,-2.123588,-11.130000
2.000000,1.803256,3.482988,-1.177338,-1.940094,1.936147,-1.315526,0.969233,-1.225532,-1.435824,1.054150,0.625460,-0.715664,-1.717046,-2.131118,-11.080000
2.000000,1.810161,3.447340,-1.217859,-1.948539,1.932366,-1.339882,0.979759,-1.243315,-1.439298,1.055578,0.622045,-0.739655,-1.719884,-2.152357,-11.220000
2.000000,1.795095,3.469963,-1.200285,-1.946184,1.923324,-1.325093,0.966438,-1.206963,-1.438812,1.068408,0.625318,-0.712725,-1.694119,-2.128658,-11.300000
2.000000,1.801021,3.460388,-1.189657,-1.938230,1.928864,-1.319595,0.967349,-1.227760,-1.440636,1.057108,0.614457,-0.703893,-1.703932,-2.128272,-11.410000
2.000000,1.802260,3.461118,-1.196157,-1.941423,1.927961,-1.303073,0.971187,-1.239653,-1.434903,1.061181,0.642681,-0.704880,-1.698075,-2.128934,-11.210000
2.000000,1.794399,3.466503,-1.197075,-1.928607,1.929076,-1.323093,0.963655,-1.228506,-1.434945,1.059763,0.627018,-0.705785,-1.709544,-2.127481,-11.170000
2.000000,1.783336,3.457406,-1.184757,-1.957014,1.926518,-1.322538,0.958424,-1.233103,-1.435031,1.066623,0.625603,-0.706353,-1.717173,-2.125025,-11.210000
2.000000,1.798600,3.463094,-1.187095,-1.940013,1.936292,-1.330493,0.966779,-1.229307,-1.435835,1.057775,0.630224,-0.704215,-1.699943,-2.129037,-11.000000
2.000000,1.802755,3.455074,-1.199894,-1.943074,1.952096,-1.314491,0.965638,-1.216780,-1.434096,1.058027,0.625438,-0.706716,-1.713022,-2.116096,-11.210000
2.000000,1.810585,3.464275,-1.191527,-1.943580,1.917946,-1.329373,0.973765,-1.229551,-1.437019,1.053578,0.627829,-0.710563,-1.709903,-2.103619,-11.230000
2.000000,1.805245,3.460569,-1.191085,-1.942195,1.926241,-1.322902,0.971722,-1.220373,-1.436399,1.058004,0.629291,-0.697004,-1.714467,-2.132707,-11.120000
2.000000,1.804560,3.460758,-1.189805,-1.938371,1.928561,-1.322488,0.962298,-1.225303,-1.436353,1.061253,0.628233,-0.706652,-1.708289,-2.127531,-11.110000
2.000000,1.794740,3.455250,-1.186269,-1.936015,1.927517,-1.320257,0.970790,-1.220609,-1.441360,1.052326,0.631021,-0.710837,-1.708238,-2.127061,-11.030000
2.000000,1.802285,3.458689,-1.197557,-1.942940,1.928872,-1.325394,0.969526,-1.228637,-1.433016,1.053561,0.625495,-0.714495,-1.710084,-2.133913,-11.160000
2.000000,1.800165,3.460377,-1.193379,-1.940529,1.934351,-1.320154,0.966976,-1.222880,-1.434595,1.056690,0.626999,-0.705339,-1.709001,-2.124221,-11.230000
2.000000,1.798325,3.460951,-1.190428,-1.940839,1.928540,-1.322317,0.967063,-1.226035,-1.435164,1.059308,0.627289,-0.706061,-1.709223,-2.126968,-11.240000
2.000000,1.798453,3.462895,-1.190492,-1.941828,1.925598,-1.321581,0.962711,-1.225088,-1.434599,1.052348,0.627811,-0.704128,-1.707005,-2.127825,-11.100000
2.000000,1.799989,3.458914,-1.192751,-1.939323,1.927770,-1.322087,0.966407,-1.225650,-1.434943,1.057455,0.628306,-0.704578,-1.706400,-2.126955,-11.130000
2.000000,1.801645,3.464929,-1.189813,-1.939244,1.928474,-1.317420,0.969821,-1.226773,-1.434465,1.057484,0.629423,-0.706954,-1.706069,-2.128421,-11.090000
2.000000,1.801270,3.461196,-1.190553,-1.938953,1.928639,-1.322488,0.966965,-1.227434,-1.435597,1.055676,0.628007,-0.705332,-1.709280,-2.125632,-11.090000
2.000000,1.801029,3.464193,-1.191505,-1.939535,1.926108,-1.325674,0.968705,-1.221447,-1.435020,1.057647,0.626097,-0.707541,-1.706587,-2.124266,-11.220000
2.000000,1.800189,3.459779,-1.187760,-1.936922,1.928946,-1.322378,0.966720,-1.224017,-1.429305,1.056564,0.625718,-0.705734,-1.708359,-2.128377,-11.130000
2.000000,1.800725,3.461195,-1.192505,-1.940122,1.929038,-1.322992,0.966765,-1.225449,-1.435033,1.056182,0.627074,-0.708019,-1.708529,-2.129544,-11.280000
2.000000,1.799630,3.460934,-1.190571,-1.939015,1.928646,-1.321814,0.966264,-1.224915,-1.435601,1.056672,0.627873,-0.707098,-1.707409,-2.126813,-11.390000
2.000000,1.799711,3.461239,-1.189983,-1.938436,1.928759,-1.322250,0.967387,-1.223210,-1.437039,1.056749,0.628346,-0.704559,-1.708844,-2.128745,-11.120000
2.000000,1.799945,3.461747,-1.191944,-1.938558,1.927908,-1.321371,0.966282,-1.224835,-1.435063,1.057141,0.627339,-0.705968,-1.708761,-2.127171,-11.090000
2.000000,1.798768,3.463121,-1.191271,-1.937958,1.930274,-1.323608,0.965798,-1.226010,-1.435151,1.057399,0.627932,-0.705385,-1.706634,-2.127678,-11.280000
2.000000,1.800341,3.461471,-1.190993,-1.939401,1.928674,-1.321776,0.966518,-1.225430,-1.435660,1.057013,0.625950,-0.705658,-1.707279,-2.127333,-11.170000
2.000000,1.799923,3.461093,-1.189536,-1.939022,1.929145,-1.322667,0.967503,-1.223357,-1.436990,1.056677,0.628525,-0.704536,-1.708302,-2.128766,-11.150000
2.000000,1.800222,3.461528,-1.191095,-1.939432,1.928639,-1.322132,0.966523,-1.225000,-1.435147,1.057010,0.627643,-0.705811,-1.707845,-2.127329,-11.220000
3.000000,-1.159420,1.969362,-1.288520,0.444223,-0.399721,-1.517500,-2.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-9.880000
3.000000,-2.159420,2.969362,-1.288520,0.444223,-0.399721,-1.517500,-2.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-9.680000
3.000000,-2.159420,1.969362,-0.288520,0.444223,-0.399721,-1.517500,-2.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-10.040000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-2.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-10.040000
3.000000,-2.159420,1.969362,-1.288520,1.444223,0.600279,-1.517500,-2.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-10.180000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-0.517500,-2.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-9.700000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-10.110000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,0.875136,-2.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-10.160000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-1.263470,1.216224,-1.160313,2.877590,-1.034623,0.431547,-10.280000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-2.263470,2.216224,-1.160313,2.877590,-1.034623,0.431547,-10.110000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-2.263470,1.216224,-0.160313,2.877590,-1.034623,0.431547,-10.690000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-2.263470,1.216224,-0.160313,3.877590,-1.034623,0.431547,-10.550000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-2.263470,1.216224,-0.160313,3.877590,-0.034623,0.431547,-10.360000
3.000000,-2.159420,1.969362,-1.288520,1.444223,-0.399721,-1.517500,-1.333779,-0.124864,-2.263470,1.216224,-0.160313,3.877590,-1.034623,1.431547,-10.460000
3.000000,-2.372831,1.793065,-1.539047,1.629798,-0.399721,-1.786585,-1.305943,-0.700148,-2.309864,0.817237,-0.141755,4.174510,-1.220199,0.060397,-10.890000
3.000000,-2.753453,1.793065,-1.214813,1.629798,-0.399721,-1.786585,-1.305943,-0.700148,-2.309864,0.817237,-0.141755,4.174510,-1.220199,0.060397,-10.920000
3.000000,-2.204440,1.730657,-0.448755,1.695490,-0.399721,-1.881839,-1.296089,-0.903795,-2.326287,0.675998,-0.135186,4.279618,-1.285891,-0.070988,-10.930000
3.000000,-2.204440,2.148888,-0.448755,1.695490,-0.399721,-2.155852,-1.296089,-0.903795,-2.326287,0.675998,-0.135186,4.279618,-1.285891,-0.070988,-10.590000
3.000000,-2.233490,2.217458,-0.341045,1.772124,-0.399721,-1.096876,-1.284594,-1.141359,-2.345446,0.511235,-0.127522,4.402232,-1.362525,-0.224256,-10.680000
3.000000,-2.204440,1.730657,-0.448755,1.219636,-0.399721,-1.881839,-1.296089,-1.057296,-2.326287,0.675998,-0.135186,4.279618,-1.285891,-0.070988,-10.600000
3.000000,-2.269473,1.538724,-0.207630,1.648202,-0.399721,-2.080876,-1.270356,-0.198391,-2.369176,0.307153,-0.118030,4.554108,-1.457447,-0.414100,-10.690000
3.000000,-2.204440,1.730657,-0.448755,1.695490,0.100279,-1.881839,-1.296089,-0.903795,-2.326287,0.675998,-0.135186,4.279618,-1.285891,-0.070988,-10.610000
3.000000,-2.253038,1.587230,-0.268567,1.872932,-0.784321,-2.030575,-1.276859,-1.036276,-2.358337,1.450407,-0.122366,4.484739,-1.414091,-0.327389,-10.890000
3.000000,-2.253038,1.587230,-0.268567,1.872932,-0.784321,-2.030575,-1.276859,-1.036276,-2.854476,1.450407,-0.122366,4.484739,-1.414091,-0.265371,-10.690000
3.000000,-2.302569,1.441049,-0.084921,2.053779,-1.176305,-2.182167,-1.257260,-1.171301,-2.043819,1.281500,-0.109300,4.693797,-1.544752,0.397938,-10.570000
3.000000,-2.253038,1.587230,-0.268567,1.872932,-0.784321,-2.030575,-0.781785,-1.036276,-2.358337,1.450407,-0.072858,4.435231,-1.414091,-0.327389,-10.780000
3.000000,-2.276832,1.517005,-0.180345,1.959810,-0.972627,-2.103399,-1.500684,-1.101141,-2.273159,1.369266,0.574663,3.894417,-1.476860,-0.506264,-10.980000
3.000000,-2.253038,1.587230,-0.268567,1.872932,-0.784321,-2.030575,-1.276859,-1.036276,-2.358337,1.450407,-0.348474,4.258631,-1.798474,-0.327389,-11.040000
3.000000,-2.285688,1.490867,-0.147508,1.992146,-1.042716,-2.130505,-1.383385,-1.125284,-2.241456,1.339064,-1.010367,3.836316,-1.395986,-0.572843,-10.880000
3.000000,-1.931586,1.474171,-0.544704,1.988823,-0.863811,-2.058090,-1.271074,-1.136616,-2.367979,1.325211,-0.344617,4.320339,-1.837042,-0.404524,-11.060000
3.000000,-2.427171,2.009380,-0.275098,1.485956,-0.773023,-2.272587,-1.510146,-1.018196,-2.093282,1.738400,-0.506504,4.429761,-2.286185,-0.615333,-10.290000
3.000000,-2.209207,1.482268,-0.252906,1.979898,-0.475276,-2.027029,-1.443910,-1.075562,-2.183919,1.592521,-0.363478,4.398687,-1.636906,-0.389363,-10.580000
3.000000,-2.304055,1.425978,-0.091390,2.056589,-0.465388,-2.114831,-0.996625,-1.134872,-2.625653,1.307154,-0.399892,3.725566,-2.250997,0.027076,-10.420000
3.000000,-1.994802,1.659427,-0.252572,1.799078,-0.847529,-1.905848,-1.298110,-0.755728,-2.326865,1.622891,-0.366490,4.128724,-1.751205,-0.174076,-11.180000
3.000000,-2.146576,1.649643,-0.097149,1.883715,-0.786699,-1.957682,-1.272424,-1.109635,-2.365303,1.402391,-0.345912,4.298062,-1.824141,-0.377142,-10.740000
3.000000,-2.494078,1.649378,-0.457890,2.023753,-0.854546,-1.685928,-1.298172,-1.019573,-2.333061,1.399800,-0.364406,4.256272,-1.837286,-0.333270,-10.920000
3.000000,-2.264341,1.615335,-0.226659,2.026719,-0.796840,-2.105438,-1.268854,-0.885119,-2.369434,1.417575,-0.345217,4.302534,-1.831291,-0.384709,-11.050000
3.000000,-2.323307,1.273258,-0.251580,1.596398,-0.784610,-1.938268,-1.299445,-0.902607,-2.335048,1.261594,-0.357307,4.305457,-1.834251,-0.382909,-11.080000
3.000000,-2.241966,1.709188,-0.309620,1.832504,-0.696696,-2.055182,-1.314722,-1.006092,-2.320562,1.287473,-0.335372,4.225655,-1.743953,-0.290656,-11.090000
3.000000,-2.300315,1.532662,-0.262426,1.872348,-0.900201,-2.065960,-1.427482,-1.117626,-2.279932,1.486622,-0.010171,4.004165,-1.764647,-0.441227,-10.970000
3.000000,-2.327927,1.522565,-0.244383,1.886809,-0.989953,-2.114991,-1.357798,-1.169201,-2.215203,1.425633,-0.373250,4.391146,-1.789057,0.028193,-10.750000
3.000000,-2.287118,1.573919,-0.283689,1.852493,-0.838006,-2.054067,-1.258981,-1.089425,-2.377036,1.462903,-0.511461,4.158321,-1.687410,-0.394236,-11.090000
3.000000,-2.248267,1.537828,-0.246473,1.921604,-0.740713,-2.018493,-1.250532,-1.046139,-2.384218,1.425393,-0.349723,4.198437,-1.803832,-0.277215,-11.070000
3.000000,-2.289981,1.655909,-0.365223,1.747734,-0.748596,-2.054473,-1.247608,-1.081767,-2.386391,1.547909,-0.334277,4.306030,-1.911761,-0.359847,-10.660000
3.000000,-2.254212,1.585642,-0.263754,1.876468,-0.792777,-2.040430,-1.379531,-1.042684,-2.401142,1.447456,-0.381499,4.254840,-1.835687,-0.304949,-10.790000
3.000000,-2.288095,1.579133,-0.265724,1.859477,-0.903328,-2.067790,-1.245559,-1.086255,-2.237372,1.447214,-0.335137,4.353350,-1.749069,-0.201858,-10.870000
3.000000,-2.255156,1.601688,-0.277375,1.856395,-0.805275,-2.021979,-1.291065,-1.025850,-2.428402,1.457029,-0.313934,4.310438,-1.726349,-0.341706,-10.790000
3.000000,-2.264794,1.505241,-0.266703,1.920859,-0.683688,-2.009560,-1.158780,-1.082132,-2.435187,1.439881,-0.312487,4.173863,-1.808920,-0.217304,-10.710000
3.000000,-2.293496,1.603725,-0.306366,1.908377,-0.795031,-1.929180,-1.280405,-1.035462,-2.339507,1.442977,-0.354227,4.258322,-1.807831,-0.336954,-11.070000
3.000000,-2.292490,1.599725,-0.234388,1.861493,-0.778663,-2.029478,-1.283761,-1.027326,-2.353894,1.465578,-0.335422,4.242294,-1.792624,-0.323885,-10.730000
3.000000,-2.206956,1.559024,-0.306775,1.882274,-0.813606,-2.051672,-1.291647,-1.063869,-2.333240,1.441508,-0.284274,4.212206,-1.801738,-0.370743,-10.990000
3.000000,-2.261160,1.572457,-0.263532,1.845633,-0.812168,-2.024183,-1.263548,-1.018509,-2.372409,1.419738,-0.347703,4.252520,-1.817469,-0.329615,-11.040000
3.000000,-2.225842,1.528364,-0.277664,1.863287,-0.713277,-2.025703,-1.292386,-1.028187,-2.315570,1.462557,-0.376819,4.304848,-1.774949,-0.347320,-10.880000
3.000000,-2.180775,1.617880,-0.279438,1.864635,-0.795071,-2.009484,-1.270252,-0.984386,-2.350222,1.504698,-0.363824,4.229052,-1.786656,-0.285960,-10.900000
3.000000,-2.252257,1.616466,-0.291548,1.871408,-0.771517,-2.048566,-1.260042,-1.059643,-2.363511,1.468041,-0.356171,4.274689,-1.819898,-0.336882,-10.920000
3.000000,-2.264956,1.582614,-0.283653,1.882304,-0.784927,-2.043319,-1.276777,-1.018274,-2.358366,1.453193,-0.348520,4.257500,-1.798028,-0.326094,-10.880000
3.000000,-2.233810,1.595156,-0.237166,1.917041,-0.788344,-2.034260,-1.271037,-1.035373,-2.357746,1.435169,-0.355896,4.266860,-1.792886,-0.336929,-10.940000
3.000000,-2.250529,1.601706,-0.273635,1.868580,-0.769525,-2.031927,-1.280706,-1.030971,-2.358190,1.431682,-0.347921,4.250445,-1.792812,-0.328926,-10.860000
3.000000,-2.256117,1.584922,-0.273463,1.871470,-0.804703,-2.037387,-1.279425,-1.059896,-2.332044,1.443102,-0.348269,4.273876,-1.781494,-0.287721,-10.930000
3.000000,-2.249748,1.585310,-0.266821,1.877174,-0.774273,-2.027017,-1.276003,-1.032224,-2.361768,1.448573,-0.328400,4.267100,-1.811064,-0.314664,-10.940000
3.000000,-2.254574,1.561777,-0.271554,1.883563,-0.771015,-2.023937,-1.259834,-1.060150,-2.386529,1.458223,-0.358443,4.232390,-1.785550,-0.311822,-11.110000
3.000000,-2.260130,1.590046,-0.278008,1.881590,-0.789031,-2.005306,-1.280547,-1.038287,-2.352396,1.452288,-0.350021,4.260528,-1.800377,-0.332623,-11.110000
3.000000,-2.254354,1.589887,-0.268707,1.870994,-0.785209,-2.028496,-1.276757,-1.033942,-2.367218,1.451105,-0.348317,4.267334,-1.790370,-0.326928,-11.100000
3.000000,-2.243319,1.580803,-0.271430,1.872174,-0.792926,-2.036878,-1.285211,-1.044171,-2.351659,1.456430,-0.332483,4.250011,-1.796616,-0.340498,-11.070000
3.000000,-2.246793,1.594308,-0.269443,1.873037,-0.789778,-2.028726,-1.275103,-1.031568,-2.360068,1.455546,-0.348326,4.252728,-1.798544,-0.321774,-10.890000
3.000000,-2.246341,1.575206,-0.263092,1.866227,-0.773038,-2.028398,-1.277000,-1.030396,-2.343174,1.457074,-0.363263,4.263547,-1.803789,-0.327159,-11.060000
3.000000,-2.253544,1.588910,-0.269835,1.871766,-0.783044,-2.030239,-1.263469,-1.036329,-2.353678,1.451365,-0.344735,4.259624,-1.795442,-0.330592,-10.680000
3.000000,-2.259721,1.596998,-0.270947,1.874187,-0.784248,-2.040216,-1.278531,-1.050930,-2.361620,1.453081,-0.357934,4.262756,-1.818223,-0.329468,-10.890000
